Text,Polarity
هذا ما يعانيه سوق العقار في وقتنا الراهن بعد تضخم الأسعار و كيف أصبح هاجس 60 % من أبناء الشعب المستهلكين بإقتناء أرض يعد ضرب من ضروب المستحيل و مبلغ غدى صعب المنال.,Neg
و الله إن هذا الإرتفاع اللي حاصل غير صحي بالمرة فقد خنق مفاصل الإقتصاد و أصبح كل شخص يعاني حتى صاحب العقار.,Neg
إرتفعت إيجارات المحلات و تبعها إرتفاع في السلع و كل شئ و لحق بهم إرتفاع أجور اليد العاملة و هكذا أصبح كل شئ ثقيل الحركة.,Neg
بالتاكيد راح أبيعها خصوصا أن الأسعار الحالية مناسبة جدا للبيع.,Pos
أنا لي موقف بخصوص البيارة بهالوضع لأنهم يحفرون لها و يصب الجدران و مفتوحة من تحت. أعتقد الوضع غير صحي.,Neg
نتشرف بخدمتكم ببناء المباني السكنية و التجارية بأفضل الأسعار.,Pos
سبب الإنخفاض هو التوجه للبناء الحديث بالصبات الجاهزة الأقوى و الأجود و عمر إفتراضي أكبر و الأرخص.,Pos
ستنخفض أسعار البناء التقليدي لأقل من أسعار البناء الحديث المنخفض التكلفة أصلا.,Pos
تكاليف البناء و أسعار مواد البناء في نزول.,Pos
أكبر تكلفة هي في التشطيب.,Neg
التشطيبات هي الي تأكل الأخضر و اليابس.,Neg
توجه الدولة للبناء الحديث الذي يخفض التكلفة 50% من الأسعار الحالية.,Pos
بنائهم غير تقليدي و هو الأضمن للزلازل.,Pos
و لنذهب إلى مجمعات بناء أمريكي بالسعودية منذ 50 سنة و نشاهد جودتها. و لنذهب إلى عمارة تقليدية عمرها 50 سنة و نشاهدها كأنها خرابة مسكن للجن.,Mix
صدق من سماها فلل الكراتين و حسبنا الله و نعم الوكيل في كل جشع فاسد هذه جريمة يجب محاكمة كل من يغش في البناء و التشهير به حماية لأرواح الناس و أموالهم.,Neg
نلاحظ حركة جيدة في القطاع العقاري السكني أراضي و فلل و وحدات سكنية  نمو في الطلب و التنفيذ و كذلك في حركة البناء للسكني لعلها بداية خير و عودة لحركة السوق و التطوير.,Pos
طالبهم بتعويض عن أرضك لأن الأرض تعتبر خلاص غير صالحة للسكن و طالب بضعف المبلغ لأنهم لم ينبهوك.,Neg
إرفع شكوى على الأمانة بسبب تغيير مساحة أرضك.,Neg
توقع عقاريون أن يشهد سوق العقار تصحيحا كبيرا سواء فيما يتعلق بأسعار البيع أو أسعار الإيجارات.,Pos
مغادرة بعض عائلات المقيمين ستساهم في توفير وحدات سكنية إضافية لم تكن متاحة من قبل لتضاف إلى المعروض في السوق مع ما توفره مشاريع وزارة الإسكان.,Pos
برامج وزارة الإسكان التي بدأت تعطي ثمارها على مستوى المملكة. ,Pos
حصول حركة تصحيحية لأسعار العقارات.,Pos
يتوقع أن يشهد العام الحالي و الأعوام القادمة تراجعا كبيرا في الأسعار.,Pos
سوق العقار في السابق مر بمرحلة غير مبررة من إرتفاع خيالي في الأسعار من قبل المضاربين في السوق.,Neg
إشغال وحدات سكنية كبيرة من قبل عوائل المقيمين، مما زاد الأسعار في قيمة العقار.,Neg
قيمة الإيجارات التي حاليا تمر بنزول كبير جدا بسبب الركود في السوق، و كذلك المشاريع التي يتم تنفيذها من قبل وزارة الإسكان.,Pos
بدأ التصحيح و عودة الأسعار الى الوضع الطبيعي.,Pos
الجاليات تغادر و زاد المعروض أكثر و أكثر.,Pos
الأيام القادمة ستكون صعبة على المواطن كل شئ سيرتفع فلا تتورط في قروض منت قدها.,Neg
إحذر تورط نفسك في قروض طويلة الاجل أي كان السبب عقار سيارات تمويل تجارة إلخ.,Neg
أوضح خالد بن محمد العمودي المشرف العام على الصندوق أن هذه الخدمة تأتي في إطار رفع نسبة تملك المواطنين للمنازل في مختلف مدن المملكة و محافظاتها، و تخفيف عبء أرباح التمويل على المستفيدين، من خلال آلية مبسطة، تتميز بالعدالة و الشفافية.,Pos
الصندوق يهدف من ذلك أيضا إلى إيجاد الحلول التمويلية المناسبة لجميع المستفيدين على قوائمه بلا إستثناء.,Pos
أكثر نشاطا لأن أسعارها الأرخص حاليا مقارنة بغيرها  وفيها وفرة بالمعروض بإستثناء الملقا أسعاره لا تزال مرتفعة لأنه يعتبر شمال الرياض الجديد.,Mix
يا ليت تجار الجشع يفهمون هالشئ بدل الإحتكار و التطبيل للغلاء.,Neg
بعض الشركات طارحة فلل بسعر التكلفة بتخفيض 500 الف ريال و تشطيب هاي ديلوكس.,Pos
النتيجة إن شاء الله زيادة و وفرة كبيرة جدا في عروض الشقق و نزول كبير في الأسعار.,Pos
كشفت مصادر مطلعة في وزارة الإسكان عن تطوير ما مساحته 5 ملايين متر مربع من الأراضي البيضاء، و ذلك بعد عام و نصف العام من تطبيق برنامج رسوم الأراضي البيضاء في المملكة.,Pos
برنامج رسوم الأراضي ساهم في تحفيز بعض ملاك الأراضي على تطوير عدد من الأراضي البيضاء الخاضعة لرسوم البرنامج بمساحة حوالي 5 ملايين متر مربع في مدن الرياض و جدة و الدمام، ما سينتج عنه إنشاء حوالي 8 الآف وحدة سكنية.,Pos
تؤكد الوزارة على أن الهدف من رسوم الأراضي البيضاء يكمن في تطوير تلك الأراضي، و فك الإحتكار و الإكتناز، ما يعني زيادة المعروض من الأراضي المطورة و توفير أراض سكنية بأسعار مناسبة.,Pos
العقاريون يرونها فرصة للشراء.,Pos
السوق العقاري تضخم بشكل خيالي.,Neg
